SeniorCitizen,tenure,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_Yes,PhoneService_No,PaperlessBilling_Yes,PaperlessBilling_No
1.0,0.22291169207746142,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.6666666666666666,0.8800351615044594,0.6258391241604837,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.502440029513169,0.5,0.5,0.5,0.5,0.4707196458419716,0.5,0.0,0.0,0.5,0.6666666666666666,0.7829668214002192,0.7739243068490552,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2251357051255743,0.0378053365325422,0.5,0.5,0.4621946634674578,0.5,0.5,0.4621946634674578,0.0378053365325422,0.5,0.025203557688361466,0.6721553916790837,0.5903157099137445,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.267155302031123,0.5,0.5,0.5,0.0,0.5,0.2304015211465953,0.0,0.5,0.5,0.3072020281954604,0.6996788419296008,0.6195424674437339,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.050667989480330564,0.0,0.5,0.43519047574161995,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5211834083335372,0.3547240723393513,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.7485371878429752,0.4976063073794139,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.6074521172940532,0.8245188375907758,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.020086582309637824,0.0,0.2768830368530383,0.2768830368530383,0.0,0.2768830368530383,0.5,0.2768830368530383,0.5,0.5,0.3691773824707177,0.4917058310745269,0.2490332640739045,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.06786258187761995,0.5,0.5,0.5,0.4430529475943183,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.6181169835382753,0.4126794106869194,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.01774965929258778,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.015212638989841902,0.16443051987047874,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.20125808164631245,0.5,0.5,0.5,0.15094181214655022,0.5,0.5,0.5,0.5,0.5,0.0,0.5712896162073875,0.5642073626941019,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.0,0.5,0.5,0.4118335462677554,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5613736690698472,0.24395016603113606,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.013888888888888888,0.0,0.5,0.5,0.0,0.4708710716327583,0.5,0.5,0.5,0.5,0.6666666666666666,0.5211475108635355,0.23959859540654677,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.7519709941261428,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.6666666666666666,0.864733196908142,0.8865390855581935,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.50928825179865,0.2382880283995535,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.05959397550068346,0.0,0.0,0.5,0.0,0.0,0.14538311802460469,0.0,0.0,0.5,0.6666666666666666,0.5440796289174008,0.38252649473581535,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.32931783948478577,0.5,0.5,0.5,0.5,0.0,0.365965138840768,0.0,0.0,0.5,0.7560232407728213,0.8889905595882946,0.7013447642002495,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.03290146284727559,0.0,0.5,0.5,0.0,0.5,0.5,0.1711131656254803,0.3288868343745197,0.5,0.6666666666666666,0.5989116758183457,0.3016359657469657,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.4323161901025608,0.3122057187692704,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.3122057187692704,0.6666666666666666,0.7896308993964606,0.7471661025467731,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.6253102403981596,0.5,0.17955325382665005,0.17955325382665005,0.32044674617334995,0.5,0.0,0.0,0.0,0.17955325382665005,0.23940433843553338,0.6953275904446125,0.7910764120706464,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.013888888888888888,0.0,0.5,0.19169077822396297,0.0,0.5,0.5,0.5,0.30830922177603703,0.5,0.8722061478506913,0.5717170348694409,0.24502339640579407,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.16655273707217239,0.0,0.5,0.5,0.5,0.0,0.049794926729910316,0.049794926729910316,0.5,0.5,1.0,0.7248402836885689,0.5463907914147165,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.11537815354285624,0.5,0.5,0.5,0.5,0.5,0.5,0.08659661811429381,0.0,0.5,0.39106441207619586,0.7903916568755036,0.5127268336084911,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.9583998699454395,0.2751760098491752,0.20803842309597914,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.19137187149940638,0.5,0.5,0.5,0.0,0.5,0.5,0.013826578252671251,0.5,0.5,0.6666666666666666,0.6707333987110782,0.5709787194316612,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.06944444444444445,0.5,0.5,0.5,0.5,0.5,0.3301692979891112,0.5,0.5,0.5,0.6666666666666666,0.6227760953197885,0.4146886541282041,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.03691327073276079,1.0,0.0,0.5,0.0,0.2927805634051529,0.5,0.5,0.2927805634051529,0.5,0.8618537089367686,0.1242026575373576,0.23948145745075355,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.02258549087920165,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5275210348216625,0.0641766301327012,0.1900149918940424,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.40236176634343646,0.0,0.5,0.5,0.0,0.3605990564654515,0.5,0.5,0.3605990564654515,0.5,0.6666666666666666,0.549972716516332,0.6683902892793088,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.5144788828380449,0.240053903572592,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.6666666666666666,0.7436733380739319,0.7667086553896397,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.1615245489250867,0.32193201836129837,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.7625760244817312,0.5415039169412331,0.5030657609285833,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.034746849037499236,0.2508865653499726,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5335656677436758,0.3213690471574341,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.3139907287665819,0.0,0.5,0.5,0.0,0.4057592353109416,0.5,0.0,0.0,0.5,0.6666666666666666,0.727044849574069,0.6571243237752851,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.013888888888888888,0.0,0.261958007015884,0.261958007015884,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.41307666447411656,0.22614891726374092,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.20897655527755765,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.2384220050039621,0.5,0.6666666666666666,0.6590229677155084,0.5765870077899699,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.3853226718968983,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.3747397067914107,0.5,0.4168401954723928,0.6368599301426895,0.6777314115564951,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.7580531657327515,0.5,0.5,0.5,0.5,0.3025215084052362,0.5,0.0,0.0,0.5,0.3333333333333333,0.8206820349570827,0.8777734930613298,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0816620324904327,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15145240433491752,0.8990317304433884,0.010948882771618963,0.2573651952066764,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.32417694141465647,0.5,0.5,0.5,0.0,0.0,0.28864200727149103,0.0,0.0,0.5,0.474238661819006,0.8358929148953897,0.6828912781974399,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.018602169877057494,0.0,0.0,0.5,0.41516094221296507,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.3111817908635685,0.22897757316008732,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.40642333398969777,0.0797345461705794,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.3333333333333333,0.8138854500767019,0.7307116123579291,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.6653025084878925,0.5,0.0,0.0,0.29148512940400323,0.20851487059599677,0.5,0.5,0.20851487059599677,0.20851487059599677,0.47234324706399783,0.46345400880461496,0.7351249852587699,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.07757560943216213,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.005271691002717175,0.25283693473044133,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.037942926876214735,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.6666666666666666,0.7096921919207089,0.34301672376587417,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.6970051618513917,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.434201574816655,0.0,0.848983322512094,0.8645527740488383,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.5394883033770057,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.653596486928701,0.56525658224809,0.7420583188480933,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.5483250655342847,0.0,0.5,0.0,0.012615913643908072,0.0,0.012615913643908072,0.0,0.48738408635609193,0.0,0.6666666666666666,0.770864836755994,0.7899525524270653,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.3840999355541165,0.5,0.5,0.5,0.0,0.5,0.5,0.13577514500323784,0.36422485499676216,0.5,0.3333333333333333,0.6705354305446889,0.6816323137245098,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.05879130687685499,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.521542353911696,0.33891453772367996,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.0,0.5,0.5,0.0,0.5,0.5,0.13687835934693648,0.5,0.5,0.6666666666666666,0.5796557704014936,0.24580224377520374,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.8649145181448066,0.23743585035700449,0.23743585035700449,0.23743585035700449,0.5,0.0,0.5,0.2625641496429955,0.2625641496429955,0.0,0.49162390023800295,0.6236819639307706,0.8569938606528431,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.05555555555555555,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.6666666666666666,0.7567250530499694,0.41871727257691516,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.4861111111111111,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.6666666666666666,0.8257594548650455,0.7745949115501293,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.308064730854731,0.0,0.09033031077031717,0.5,0.5,0.40966968922968283,0.0,0.5,0.5,0.5,0.6666666666666666,0.41605124245016667,0.5856231711512057,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,0.4489301529786071,0.5,0.5,0.5,0.5,0.16925724638507134,0.16925724638507134,0.0,0.0,0.5,0.6666666666666666,0.8815152206488107,0.7745129162536069,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.6922917725537465,0.5,0.5,0.5,0.0,0.28874809403256124,0.5,0.0,0.0,0.5,0.6666666666666666,0.7813693763028068,0.8472496886069154,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.4263680789469712,0.5,0.5,0.6175787192979807,0.6303529992373054,0.6531592387519669,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1374831706702853,0.0,0.5,0.5,0.0,0.17510097597828822,0.5,0.0,0.0,0.17510097597828822,0.8832660160144745,0.7459145217178335,0.5238744900396678,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.2679886825044201,0.0473874742019414,0.13399434125221005,0.5,0.5,0.0,0.13399434125221005,0.5,0.5,0.36600565874778995,0.5,0.6666666666666666,0.5997570632825221,0.31789909733989885,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.21018821716943692,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.6666666666666666,0.7750343090399863,0.5991406415135514,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.05059176326939178,0.41065173884905204,0.5,0.5,0.0,0.0,0.41065173884905204,0.08934826115094796,0.0,0.5,0.6071011592327014,0.8041732511377698,0.3934736636229093,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.44326402855138114,0.3101667783966605,0.3101667783966605,0.3101667783966605,0.0,0.5,0.5,0.5,0.5,0.5,0.4598888144022263,0.46662291297458625,0.617908386526554,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.013888888888888888,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.21422490229153285,0.5,0.6666666666666666,0.5692979689938611,0.24470454136574765,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.027549380807933614,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5775385626094931,0.311369396880708,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.36088964297162573,0.0,0.5,0.5,0.0,0.5,0.4992027146978527,0.0,0.0,0.5,0.6666666666666666,0.7251884320433158,0.6921149141587968,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.015909029731928693,1.0,0.0,0.5,0.0,0.5,0.07272507034943299,0.07272507034943299,0.5,0.5,0.7151500468996219,0.19106879351352132,0.1974204966454219,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.14545014069886597,0.854549859301134
0.0,0.571845739184498,0.5,0.5,0.5,0.5,0.0,0.38955549700967773,0.0,0.0,0.38955549700967773,0.6666666666666666,0.8678314235932165,0.812809860109926,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.02200857700522898,0.09743625739608108,0.09743625739608108,0.09743625739608108,0.0,0.5,0.4025637426039189,0.5,0.5,0.5,0.8700849901385586,0.37766266813316646,0.24856978060062362,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.04593790013433953,0.11537644048362228,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.9230823730109186,0.3284122509820755,0.2730476216068669,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.02031945984662737,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5720754739070969,0.2760265423322117,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.017412725385046207,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.48942849051152804,0.5,0.9929523270076854,0.06608126126706092,0.17433553593910556,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.16195898666770656,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.19809227999766027,0.5,0.7987281866651068,0.12094396465816697,0.3503421098320598,1.0,0.0,0.6038154400046795,0.39618455999532054,0.0,1.0,0.0,1.0,1.0,0.0
0.0,0.013888888888888888,0.0,0.5,0.5,0.19902815094344384,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5294487810434448,0.2404974688715112,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.09194147184315152,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.03168450227442415,0.5,0.9788769984837172,0.7559682703871775,0.4634522664723889,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.13137700971450045,0.5,0.5,0.29507127504633063,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.7755227482979323,0.517319714192315,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.6367014289976032,0.5,0.5,0.361250043754961,0.0,0.5,0.5,0.0,0.0,0.5,0.6666666666666666,0.7915654638114524,0.8147296354763424,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.20833333333333331,0.0,0.5,0.11936942038534964,0.5,0.38063057961465036,0.5,0.0,0.0,0.5,0.4129129469235664,0.808728520816162,0.6005041821076199,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1850823759566358,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.6666666666666666,0.3194976650035955,0.47667668833188787,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.7441326288818184,0.5,0.5,0.34339168382164453,0.5,0.34339168382164453,0.34339168382164453,0.0,0.0,0.6566083161783555,0.6666666666666666,0.849299245642405,0.8847336453880646,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.550016751746127,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.6666666666666666,0.8162391666338106,0.7972519069392165,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1634164571928054,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.11550053864707183,0.5,0.6666666666666666,0.6725651167146404,0.5150314852835742,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.7176300507093091,0.5,0.5,0.5,0.0,0.5,0.45841761409594545,0.0,0.45841761409594545,0.5,0.0,0.6782633653537058,0.8279679487555325,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.28548559312180494,1.0,0.0,0.5,0.01261278874477173,0.5,0.48738721125522827,0.5,0.5,0.48738721125522827,0.6750751924965144,0.05976564472918387,0.44026117476288656,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9747744225104565,0.02522557748954346
0.0,0.013888888888888888,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.018596419717552798,0.15753136540922255,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.06292381254971502,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.31115196371623943,0.5636183746493983,0.38457187158838685,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.12851185941317028,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.1264269388741306,0.5,0.6666666666666666,0.6240689589730373,0.5070067554874844,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.2663940016530374,0.20670111422662435,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.5694362556185437,0.5,0.5,3.684971655304459e-05,0.5,0.0,0.49996315028344696,0.0,0.0,0.5,0.6666666666666666,0.9445257104103846,0.8417182455879338,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.024482225938038876,0.0,0.12712004458979986,0.5,0.0,0.37287995541020014,0.5,0.5,0.5,0.5,0.6666666666666666,0.3411437731283137,0.25298330504796895,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.1530276092639667,0.37455030332485995,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.7362141717299968,0.5091349224256397,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2110280059081102,0.26616803544866113,0.5,0.5,0.0,0.26616803544866113,0.0,0.5,0.0,0.5,0.6666666666666666,0.710371166912825,0.5904635302603771,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.0,0.5,0.5,0.44252392518144257,0.5,0.5,0.0,0.5,0.5,0.6666666666666666,0.6502146655594574,0.2530236191189842,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.3153045009250499,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.1207109783670842,0.46880556224947606,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.02432081541901507,0.5,0.5,0.5,0.0,0.5,0.3122253224577287,0.5,0.5,0.5,0.0,0.5776764042296546,0.28660618663753235,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.2840811220904749,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.03642419654687412,0.16203745395628613,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.07844890257717987,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.4453180483068118,0.007490357994931574,0.2279709794149082,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.020520962121711804,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5681709330789871,0.266907127488056,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.15914542992584152,0.5,0.5,0.5,0.0,0.0,0.2513843015113137,0.0,0.0,0.5,0.6666666666666666,0.8347730884907683,0.5341826890995912,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.04411201599882653,0.0,0.5,0.5,0.30398914134741495,0.19601085865258505,0.5,0.5,0.5,0.5,0.26134781153678005,0.5714921364944988,0.34335883081339785,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.7656709035661116,1.0,0.0,0.5,0.5,0.42801173295230915,0.5,0.0,0.42801173295230915,0.42801173295230915,0.7146588446984605,0.2269790727086191,0.6745474360210251,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.26218288110882715,0.0,0.40241148249486114,0.5,0.0,0.5,0.40241148249486114,0.5,0.5,0.5,0.6666666666666666,0.4660363977640522,0.5661239288177013,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.19276542041736888,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.4755802702763733,0.1604994166429475,0.4220328005373065,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.71337040541456,0.28662959458544
0.0,0.5083391647019755,0.5,0.5,0.5,0.0,0.5,0.5,0.20433869872734267,0.20433869872734267,0.5,0.0,0.6895806818795771,0.7491681018650113,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.07818091902220398,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.26670075883110045,0.3390488037522872,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.06932079258987961,0.0,0.5,0.5,0.0,0.1674085777940556,0.5,0.3325914222059444,0.5,0.5,0.0,0.5782731839427294,0.3758282951597196,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5069881310887696,0.23802997387940433,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.014644383177997784,0.4864011027960399,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.9909340685306932,0.3168321063571819,0.21637922736183593,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.3172205781392509,0.3412481504066573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8412481504066573,0.8941654336044382,0.04686393855918643,0.3883100333892793,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.19883493573732078,0.5,0.29779250981808153,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.6666666666666666,0.6059314794442251,0.5179580663313376,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.5919520163675954,0.5,0.5,0.5,0.5,0.25669695435927065,0.5,0.0,0.24330304564072935,0.5,0.6666666666666666,0.7832378947623904,0.8145592281836448,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.21898622719766464,0.0,0.15372268656843646,0.5,0.15372268656843646,0.5,0.5,0.5,0.0,0.5,0.6666666666666666,0.45635813048769097,0.5406523172916013,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.7536412689024756,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.12020679628364317,0.7553927689071848,0.8568379752131778,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.5161361870246686,0.5,0.5,0.5,0.0,0.5,0.5,0.24422123336513796,0.0,0.5,0.6666666666666666,0.7194231746056367,0.770819552773919,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.7435703902065458,0.06713351185891242,0.5,0.06713351185891242,0.5,0.0,0.5,0.0,0.0,0.06713351185891242,0.044755674572608276,0.8714160196107095,0.8930204378006914,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
